statistics_code;statistics_label;time_code;time_label;time;1_variable_code;1_variable_label;1_variable_attribute_code;1_variable_attribute_label;2_variable_code;2_variable_label;2_variable_attribute_code;2_variable_attribute_label;value;value_unit;value_variable_code;value_variable_label;value_q
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-M71;Sonstige Bursopathien;3574;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-H32;Chorioretinale Affektionen bei ao. klass. Kh.;-;Anzahl;GES025;Entlassene Patienten;
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-M87;Knochennekrose;9600;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2023;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-O33;Betreu.d. Mutter b. Missverhältnis Fetus u.Becken;5762;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-P81;Sonst. Störungen d.Temperaturregulation b.Neugeb.;1087;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-R87;Abnorme Bef. in Unt.-mat. aus weibl. Genitalorg.;476;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2023;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-N13;Obstruktive Uropathie und Refluxuropathie;150203;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-Q42;Angeborene(s) Fehlen, Atresie/Stenose d.Dickdarmes;832;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-J01;Akute Sinusitis;3053;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-E13;Sonstiger näher bezeichneter Diabetes mellitus;4876;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-T08;Fraktur der Wirbelsäule, Höhe nicht näher bez.;273;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-J98;Sonstige Krankheiten der Atemwege;9035;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2023;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-D34;Gutartige Neubildung der Schilddrüse;2290;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2023;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-Q73;Reduktionsdefekte nicht näher bez. Extremität(en);108;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-J82;Eosinophiles Lungeninfiltrat, ao.n.klass.;715;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-G12;Spinale Muskelatrophie und verwandte Syndrome;5723;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-Z01;Spez. Untersuch./Abklär. b.Pers.ohne Beschwerden;8888;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-L51;Erythema exsudativum multiforme;1051;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-N82;Fisteln mit Beteiligung des weibl. Genitaltraktes;2810;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-J39;Sonstige Krankheiten der oberen Atemwege;5473;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-T51;Toxische Wirkung von Alkohol;1553;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-G63;Polyneuropathie b. ao. klassifizierten Krankheiten;-;Anzahl;GES025;Entlassene Patienten;
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-U12;Unerwün.Nebenwirk. b.d. Anw.v.COVID-19-Impfstoffen;-;Anzahl;GES025;Entlassene Patienten;
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-I78;Krankheiten der Kapillaren;913;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2023;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-C14;Bösartige Neubildung, Lippe, Mundhöhle, Pharynx;392;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-I62;Sonstige nichttraumatische intrakranielle Blutung;11235;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-E23;Unterfunktion und andere Störungen der Hypophyse;1903;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-T18;Fremdkörper im Verdauungstrakt;10891;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-J39;Sonstige Krankheiten der oberen Atemwege;4566;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2023;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-Q99;Sonstige Chromosomenanomalien, ao. nicht klass.;81;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-K21;Gastroösophageale Refluxkrankheit;40653;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-D28;Gutart. NB sonst. u.n.n.bez. weibl. Genitalorgane;855;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-D62;Akute Blutungsanämie;6605;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-F43;Reaktionen auf schwere Belast. u. Anpassungssstör.;61128;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-F59;N.n.bez.Verhaltensauffälligk.b.körp.Stör.,Faktoren;15;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-C08;Bösartige Neubildung der Speicheldrüsen;593;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-Q32;Angeborene Fehlbild. der Trachea und der Bronchien;290;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-T61;Toxische Wirkung schädl. Substanzen v.Meerestieren;184;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-O01;Blasenmole;207;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-S31;Offene Wunde Abdomen/Lumbosakralgegend/Becken;2920;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-U38;Nicht belegte Schlüsselnummer;-;Anzahl;GES025;Entlassene Patienten;
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-A52;Spätsyphilis;268;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-A68;Rückfallfieber;22;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-L41;Parapsoriasis;194;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-S98;Traumatische Amputation am oberen Sprunggelenk/Fuß;213;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-L54;Erythem bei ao. klassifizierten Krankheiten;-;Anzahl;GES025;Entlassene Patienten;
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-S82;Fraktur d.Unterschenkels einschl. d.ob. Sprunggel.;126094;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2023;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-R09;Sonstige Symptome des Kreislauf-/Atmungssystems;2317;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-K59;Sonstige funktionelle Darmstörungen;64930;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2023;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-S29;Sonstige und n.n. bez. Verletzungen des Thorax;317;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-P12;Geburtsverletzung der behaarten Kopfhaut;1331;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-C83;Nicht follikuläres Lymphom;44684;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-U81;Gramneg. Erreger mit Multiresis. gegen Antibiotika;-;Anzahl;GES025;Entlassene Patienten;
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-Z03;Ärztl. Beobachtung u.Beurteilung v.Verdachtsfällen;26327;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2023;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-P53;Hämorrhagische Kh. beim Fetus und Neugeborenen;5;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-N91;Ausgeblieb.,zu schwache o. zu seltene Menstruation;47;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-H42;Glaukom bei ao. klassifizierten Krankheiten;-;Anzahl;GES025;Entlassene Patienten;
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-H58;Sonst.Affekt.d.Auges u.d.Augenanhangsg.b.ao.kl.Kh.;-;Anzahl;GES025;Entlassene Patienten;
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-J04;Akute Laryngitis und Tracheitis;5055;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-R89;Abnorme Befunde Körperorgane,-systeme,-gewebe;236;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-H82;Schwindelsyndrome bei ao. Klass. Krankheiten;-;Anzahl;GES025;Entlassene Patienten;
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-U04;Schweres akutes respiratorisches Syndrom (SARS);-;Anzahl;GES025;Entlassene Patienten;
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-D05;Carcinoma in situ der Brustdrüse (Mamma);10650;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2023;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-K64;Hämorrhoiden und Perianalvenenthrombose;33567;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-R22;Schwellung/Raumforderung/Knoten d. Haut/Unterhaut;2944;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-M89;Sonstige Knochenkrankheiten;6283;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-Z04;Untersuchung und Beobachtung aus sonstigen Gründen;5649;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-I08;Krankheiten mehrerer Herzklappen;627;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-M73;Kh. d. Weichteilgewebes bei ao. klass. Kh.;-;Anzahl;GES025;Entlassene Patienten;
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2023;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-L84;Hühneraugen und Horn- (Haut-) Schwielen;85;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-M22;Krankheiten der Patella;11887;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-O03;Spontanabort;8685;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-G62;Sonstige Polyneuropathien;20366;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-S83;Luxation/Verstauch./Zerrung d. Kniegelenkes/Bänder;44205;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-B59;Pneumozystose;1123;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-H73;Sonstige Krankheiten des Trommelfells;284;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-K23;Krankheiten des Ösophagus bei ao. klass. Kh.;-;Anzahl;GES025;Entlassene Patienten;
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-P92;Ernährungsprobleme beim Neugeborenen;9232;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-U13;Nicht belegte Schlüsselnummer;-;Anzahl;GES025;Entlassene Patienten;
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-S74;Verletzung v.Nerven in Höhe d. Hüfte/Oberschenkels;75;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-Q69;Polydaktylie;848;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-T19;Fremdkörper im Urogenitaltrakt;685;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-J12;Viruspneumonie, anderenorts nicht klassifiziert;108486;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-E25;Adrenogenitale Störungen;225;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-N42;Sonstige Krankheiten der Prostata;2376;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-F42;Zwangsstörung;4762;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-Q18;Sonst. Angebor.Fehlbildungen d.Gesichts u.d.Halses;4385;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-C82;Follikuläres Lymphom;7705;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-Q02;Mikrozephalie;246;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-T62;Tox. Wirkung sonst.schädl.Substanzen/Nahrungsmitt.;1538;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-A55;Lymphogranuloma inguinale (venereum) d. Chlamydien;10;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-T78;Unerwünschte Nebenwirkungen, ao.nicht klass.;31737;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-N93;Sonstige abnorme Uterus- oder Vaginalblutung;2849;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-A42;Aktinomykose;172;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2023;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-N14;Tubulointerstitielle u.tubuläre Kh.,durch Arzneim.;77;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-Q43;Sonstige angeborene Fehlbildungen des Darmes;2015;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-L43;Lichen ruber planus;1247;Anzahl;GES025;Entlassene Patienten;e
