statistics_code,jahr,1_variable_code,2_variable_code,ICD-2,anzahl
23131,2018,DINSG,ICD10B,ICD10-A00-A09,250132
23131,2019,DINSG,ICD10B,ICD10-G35-G37,48850
23131,2020,DINSG,ICD10B,ICD10-R30-R39,32886
23131,2016,DINSG,ICD10B,ICD10-M40-M43,45863
23131,2023,DINSG,ICD10B,ICD10-R95-R99,73
23131,2022,DINSG,ICD10B,ICD10-L50-L54,8636
23131,2020,DINSG,ICD10B,ICD10-C50-C50,123420
23131,2014,DINSG,ICD10B,ICD10-J40-J47,270532
23131,2017,DINSG,ICD10B,ICD10-C73-C75,21944
23131,2014,DINSG,ICD10B,ICD10-H10-H13,3681
23131,2017,DINSG,ICD10B,ICD10-C81-C96,151039
23131,2014,DINSG,ICD10B,ICD10-M86-M90,31934
23131,2017,DINSG,ICD10B,ICD10-G60-G64,40457
23131,2017,DINSG,ICD10B,ICD10-N17-N19,117849
23131,2023,DINSG,ICD10B,ICD10-A15-A19,5991
23131,2023,DINSG,ICD10B,ICD10-O20-O29,87298
23131,2020,DINSG,ICD10B,ICD10-G80-G83,14318
23131,2023,DINSG,ICD10B,ICD10-I20-I25,538675
23131,2017,DINSG,ICD10B,ICD10-D50-D53,51135
23131,2019,DINSG,ICD10B,ICD10-O10-O16,26085
23131,2023,DINSG,ICD10B,ICD10-H55-H59,1967
23131,2019,DINSG,ICD10B,ICD10-S40-S49,162086
23131,2018,DINSG,ICD10B,ICD10-Q90-Q99,974
23131,2016,DINSG,ICD10B,ICD10-F10-F19,433030
23131,2014,DINSG,ICD10B,ICD10-K50-K52,116649
23131,2014,DINSG,ICD10B,ICD10-Q50-Q56,14601
23131,2022,DINSG,ICD10B,ICD10-S00-S09,357201
23131,2018,DINSG,ICD10B,ICD10-I80-I89,145377
23131,2018,DINSG,ICD10B,ICD10-H46-H48,9497
23131,2020,DINSG,ICD10B,ICD10-Q10-Q18,7491
23131,2021,DINSG,ICD10B,ICD10-A80-A89,3396
23131,2019,DINSG,ICD10B,ICD10-Z40-Z54,57631
23131,2017,DINSG,ICD10B,ICD10-T15-T19,17007
23131,2018,DINSG,ICD10B,ICD10-T79-T79,5790
23131,2015,DINSG,ICD10B,ICD10-D50-D53,48638
23131,2017,DINSG,ICD10B,ICD10-S20-S29,108326
23131,2019,DINSG,ICD10B,ICD10-R80-R82,528
23131,2017,DINSG,ICD10B,ICD10-M20-M25,226749
23131,2019,DINSG,ICD10B,ICD10-C00-C14,54912
23131,2023,DINSG,ICD10B,ICD10-T89-T89,1663
23131,2014,DINSG,ICD10B,ICD10-K80-K87,358756
23131,2015,DINSG,ICD10B,ICD10-R70-R79,6714
23131,2014,DINSG,ICD10B,ICD10-O80-O84,115239
23131,2023,DINSG,ICD10B,ICD10-B20-B24,714
23131,2015,DINSG,ICD10B,ICD10-N40-N51,123065
23131,2021,DINSG,ICD10B,ICD10-T33-T35,306
23131,2023,DINSG,ICD10B,ICD10-H60-H62,8352
23131,2015,DINSG,ICD10B,ICD10-C81-C96,141314
23131,2020,DINSG,ICD10B,ICD10-S70-S79,225228
23131,2020,DINSG,ICD10B,ICD10-J90-J94,24193
23131,2022,DINSG,ICD10B,ICD10-I30-I52,1056267
23131,2022,DINSG,ICD10B,ICD10-H00-H06,20362
23131,2018,DINSG,ICD10B,ICD10-A50-A64,2671
23131,2021,DINSG,ICD10B,ICD10-C15-C26,309172
23131,2020,DINSG,ICD10B,ICD10-T80-T88,247018
23131,2015,DINSG,ICD10B,ICD10-K90-K93,70381
23131,2020,DINSG,ICD10B,ICD10-Z20-Z29,5981
23131,2020,DINSG,ICD10B,ICD10-E20-E35,13303
23131,2019,DINSG,ICD10B,ICD10-D10-D36,243567
23131,2018,DINSG,ICD10B,ICD10-Q38-Q45,7292
23131,2022,DINSG,ICD10B,ICD10-U80-U85,-
23131,2015,DINSG,ICD10B,ICD10-T66-T78,48090
23131,2023,DINSG,ICD10B,ICD10-F99-F99,117
23131,2015,DINSG,ICD10B,ICD10-H40-H42,68530
23131,2015,DINSG,ICD10B,ICD10-H53-H54,7491
23131,2019,DINSG,ICD10B,ICD10-N17-N19,121918
23131,2015,DINSG,ICD10B,ICD10-F70-F79,7524
23131,2021,DINSG,ICD10B,ICD10-S60-S69,48235
23131,2014,DINSG,ICD10B,ICD10-E65-E68,20055
23131,2017,DINSG,ICD10B,ICD10-G35-G37,53145
23131,2017,DINSG,ICD10B,ICD10-Q00-Q07,3501
23131,2018,DINSG,ICD10B,ICD10-P35-P39,17072
23131,2017,DINSG,ICD10B,ICD10-M45-M49,164758
23131,2018,DINSG,ICD10B,ICD10-E65-E68,27330
23131,2014,DINSG,ICD10B,ICD10-N25-N29,6846
23131,2022,DINSG,ICD10B,ICD10-H43-H45,10279
23131,2021,DINSG,ICD10B,UNBEKANNT,141
23131,2020,DINSG,ICD10B,ICD10-M60-M63,14489
23131,2015,DINSG,ICD10B,ICD10-I26-I28,66170
23131,2022,DINSG,ICD10B,ICD10-J90-J94,24330
23131,2023,DINSG,ICD10B,ICD10-H65-H75,38059
23131,2021,DINSG,ICD10B,ICD10-U00-U49,1018
23131,2022,DINSG,ICD10B,ICD10-T36-T50,15458
23131,2023,DINSG,ICD10B,ICD10-B50-B64,1681
23131,2023,DINSG,ICD10B,ICD10-E15-E16,2632
23131,2016,DINSG,ICD10B,ICD10-B99-B99,36449
23131,2019,DINSG,ICD10B,ICD10-M65-M68,25833
23131,2015,DINSG,ICD10B,ICD10-R90-R94,14963
23131,2018,DINSG,ICD10B,ICD10-R47-R49,4532
23131,2019,DINSG,ICD10B,ICD10-N80-N98,181082
23131,2021,DINSG,ICD10B,ICD10-B90-B94,2
23131,2022,DINSG,ICD10B,ICD10-G00-G09,16286
23131,2019,DINSG,ICD10B,ICD10-P50-P61,21277
23131,2015,DINSG,ICD10B,ICD10-S40-S49,154531
23131,2016,DINSG,ICD10B,ICD10-H80-H83,81631
23131,2014,DINSG,ICD10B,ICD10-P35-P39,14872
23131,2019,DINSG,ICD10B,ICD10-L55-L59,3771
23131,2023,DINSG,ICD10B,ICD10-B95-B98,-
23131,2021,DINSG,ICD10B,ICD10-H55-H59,1890
23131,2021,DINSG,ICD10B,ICD10-P90-P96,13375
23131,2022,DINSG,ICD10B,ICD10-C30-C39,193675
23131,2019,DINSG,ICD10B,ICD10-K40-K46,284317
23131,2015,DINSG,ICD10B,ICD10-P50-P61,21003
23131,2015,DINSG,ICD10B,ICD10-C00-C14,55172
23131,2015,DINSG,ICD10B,ICD10-N80-N98,187519
23131,2022,DINSG,ICD10B,ICD10-Q60-Q64,5974
23131,2016,DINSG,ICD10B,ICD10-S30-S39,151692
23131,2022,DINSG,ICD10B,ICD10-E10-E14,167791
23131,2014,DINSG,ICD10B,ICD10-H90-H95,29572
23131,2022,DINSG,ICD10B,ICD10-Q35-Q37,3613
23131,2023,DINSG,ICD10B,ICD10-O09-O09,-
23131,2019,DINSG,ICD10B,ICD10-Q80-Q89,6708
23131,2016,DINSG,ICD10B,ICD10-H90-H95,28574
23131,2018,DINSG,ICD10B,ICD10-H10-H13,4263
23131,2014,DINSG,ICD10B,ICD10-P75-P78,868
23131,2017,DINSG,ICD10B,ICD10-F00-F09,99114
23131,2022,DINSG,ICD10B,ICD10-R10-R19,126553
23131,2015,DINSG,ICD10B,ICD10-I70-I79,270292
23131,2022,DINSG,ICD10B,ICD10-C97-C97,-
23131,2014,DINSG,ICD10B,ICD10-F10-F19,447005
23131,2014,DINSG,ICD10B,ICD10-A50-A64,2790
23131,2022,DINSG,ICD10B,ICD10-R40-R46,66950
23131,2016,DINSG,ICD10B,ICD10-D55-D59,6874
23131,2019,DINSG,ICD10B,ICD10-H40-H42,71843
23131,2019,DINSG,ICD10B,ICD10-C60-C63,105224
23131,2019,DINSG,ICD10B,ICD10-F70-F79,7289
23131,2019,DINSG,ICD10B,ICD10-T00-T07,479
23131,2023,DINSG,ICD10B,ICD10-J20-J22,132342
23131,2017,DINSG,ICD10B,ICD10-T00-T07,622
23131,2023,DINSG,ICD10B,ICD10-C64-C68,139027
23131,2022,DINSG,ICD10B,ICD10-M91-M94,14076
23131,2023,DINSG,ICD10B,ICD10-I95-I99,36771
23131,2014,DINSG,ICD10B,ICD10-D55-D59,6184
23131,2022,DINSG,ICD10B,ICD10-F30-F39,274799
23131,2020,DINSG,ICD10B,ICD10-L50-L54,9250
23131,2016,DINSG,ICD10B,ICD10-G50-G59,62710
23131,2019,DINSG,ICD10B,ICD10-T66-T78,45287
23131,2015,DINSG,ICD10B,ICD10-R80-R82,761
23131,2019,DINSG,ICD10B,ICD10-I26-I28,66933
23131,2022,DINSG,ICD10B,ICD10-R83-R89,1015
23131,2021,DINSG,ICD10B,ICD10-F70-F79,6544
23131,2020,DINSG,ICD10B,ICD10-I70-I79,238932
23131,2014,DINSG,ICD10B,ICD10-D80-D90,11612
23131,2014,DINSG,ICD10B,ICD10-T51-T65,18244
23131,2015,DINSG,ICD10B,ICD10-J09-J18,326845
23131,2023,DINSG,ICD10B,ICD10-M45-M49,154837
23131,2021,DINSG,ICD10B,ICD10-I80-I89,97039
23131,2015,DINSG,ICD10B,ICD10-L20-L30,38433
23131,2020,DINSG,ICD10B,ICD10-R83-R89,1224
23131,2018,DINSG,ICD10B,ICD10-I60-I69,364463
23131,2022,DINSG,ICD10B,ICD10-K55-K64,421673
23131,2022,DINSG,ICD10B,ICD10-U60-U61,-
23131,2015,DINSG,ICD10B,ICD10-U00-U49,-
23131,2016,DINSG,ICD10B,ICD10-E15-E16,3036
23131,2014,DINSG,ICD10B,ICD10-M00-M03,13339
23131,2018,DINSG,ICD10B,ICD10-C45-C49,26183
23131,2014,DINSG,ICD10B,ICD10-L00-L08,144278
23131,2016,DINSG,ICD10B,ICD10-Q38-Q45,7251
23131,2023,DINSG,ICD10B,ICD10-J30-J39,218304
23131,2019,DINSG,ICD10B,ICD10-O85-O92,15268
23131,2022,DINSG,ICD10B,ICD10-F80-F89,8363
23131,2015,DINSG,ICD10B,ICD10-Q80-Q89,8230
23131,2017,DINSG,ICD10B,ICD10-A00-A09,251726
23131,2017,DINSG,ICD10B,ICD10-T80-T88,284900
23131,2023,DINSG,ICD10B,ICD10-K20-K31,269111
23131,2022,DINSG,ICD10B,ICD10-T20-T32,15229
23131,2016,DINSG,ICD10B,ICD10-N70-N77,29754
23131,2015,DINSG,ICD10B,ICD10-C97-C97,-
23131,2023,DINSG,ICD10B,ICD10-C69-C72,25517
23131,2015,DINSG,ICD10B,ICD10-Z70-Z76,2226
23131,2017,DINSG,ICD10B,ICD10-C69-C72,29181
23131,2014,DINSG,ICD10B,ICD10-K90-K93,70470
23131,2018,DINSG,ICD10B,ICD10-K50-K52,95656
23131,2019,DINSG,ICD10B,ICD10-M00-M03,17846
23131,2023,DINSG,ICD10B,ICD10-A20-A28,915
23131,2022,DINSG,ICD10B,ICD10-K65-K67,18311
23131,2021,DINSG,ICD10B,ICD10-I30-I52,1027606
23131,2014,DINSG,ICD10B,ICD10-H80-H83,80342
23131,2016,DINSG,ICD10B,ICD10-Q35-Q37,4435
23131,2021,DINSG,ICD10B,ICD10-G00-G09,15629
23131,2018,DINSG,ICD10B,ICD10-R95-R99,40
23131,2020,DINSG,ICD10B,ICD10-N17-N19,108274
23131,2016,DINSG,ICD10B,ICD10-H46-H48,9309
23131,2020,DINSG,ICD10B,ICD10-T36-T50,16726
23131,2021,DINSG,ICD10B,ICD10-P35-P39,17989
23131,2017,DINSG,ICD10B,ICD10-K40-K46,272955
23131,2017,DINSG,ICD10B,ICD10-P70-P74,12939
23131,2020,DINSG,ICD10B,ICD10-B00-B09,32475
23131,2021,DINSG,ICD10B,ICD10-F40-F48,131902
23131,2016,DINSG,ICD10B,ICD10-Q50-Q56,15338
23131,2021,DINSG,ICD10B,ICD10-H65-H75,27733
23131,2017,DINSG,ICD10B,ICD10-R30-R39,37674
23131,2022,DINSG,ICD10B,ICD10-D00-D09,32177
23131,2016,DINSG,ICD10B,ICD10-R47-R49,4361
23131,2020,DINSG,ICD10B,ICD10-F60-F69,37526
23131,2014,DINSG,ICD10B,ICD10-J85-J86,9487
23131,2014,DINSG,ICD10B,ICD10-G20-G26,62177
23131,2014,DINSG,ICD10B,ICD10-L50-L54,14325
23131,2022,DINSG,ICD10B,ICD10-S50-S59,147224
23131,2019,DINSG,ICD10B,ICD10-S80-S89,223098
23131,2016,DINSG,ICD10B,ICD10-Z80-Z99,6571
23131,2020,DINSG,ICD10B,ICD10-T51-T65,13442
23131,2017,DINSG,ICD10B,ICD10-R40-R46,89605
23131,2016,DINSG,ICD10B,ICD10-U60-U61,-
23131,2015,DINSG,ICD10B,ICD10-R10-R19,189720
23131,2020,DINSG,ICD10B,ICD10-Q20-Q28,25274
23131,2023,DINSG,ICD10B,ICD10-A50-A64,2284
23131,2017,DINSG,ICD10B,ICD10-E00-E07,86289
23131,2023,DINSG,ICD10B,ICD10-A30-A49,196853
23131,2017,DINSG,ICD10B,ICD10-R20-R23,32493
23131,2018,DINSG,ICD10B,ICD10-A80-A89,6138
23131,2019,DINSG,ICD10B,ICD10-F10-F19,399185
23131,2015,DINSG,ICD10B,ICD10-C76-C80,138507
23131,2016,DINSG,ICD10B,ICD10-J95-J99,52338
23131,2021,DINSG,ICD10B,ICD10-U55-U55,-
23131,2015,DINSG,ICD10B,ICD10-B65-B83,1440
23131,2015,DINSG,ICD10B,ICD10-O10-O16,26817
23131,2022,DINSG,ICD10B,ICD10-R00-R09,178758
23131,2023,DINSG,ICD10B,ICD10-H30-H36,76644
23131,2022,DINSG,ICD10B,ICD10-R70-R79,6299
23131,2016,DINSG,ICD10B,ICD10-M80-M85,64296
23131,2022,DINSG,ICD10B,ICD10-D55-D59,5727
23131,2020,DINSG,ICD10B,ICD10-G10-G14,10818
23131,2022,DINSG,ICD10B,ICD10-G20-G26,55653
23131,2023,DINSG,ICD10B,ICD10-D65-D69,12819
23131,2021,DINSG,ICD10B,ICD10-C40-C41,7908
23131,2015,DINSG,ICD10B,ICD10-J20-J22,153195
23131,2020,DINSG,ICD10B,ICD10-B35-B49,9252
23131,2023,DINSG,ICD10B,ICD10-C81-C96,144530
23131,2014,DINSG,ICD10B,ICD10-R83-R89,1572
23131,2023,DINSG,ICD10B,ICD10-U50-U52,301
23131,2019,DINSG,ICD10B,ICD10-H00-H06,24799
23131,2014,DINSG,ICD10B,ICD10-E40-E46,2665
23131,2018,DINSG,ICD10B,ICD10-U55-U55,-
23131,2015,DINSG,ICD10B,ICD10-D60-D64,34914
23131,2014,DINSG,ICD10B,ICD10-G60-G64,35300
23131,2014,DINSG,ICD10B,ICD10-P20-P29,33413
23131,2015,DINSG,ICD10B,ICD10-K20-K31,302876
23131,2017,DINSG,ICD10B,ICD10-N60-N64,22523
23131,2021,DINSG,ICD10B,ICD10-P00-P04,4038
23131,2015,DINSG,ICD10B,ICD10-K35-K38,112405
23131,2016,DINSG,ICD10B,ICD10-M50-M54,434502
23131,2022,DINSG,ICD10B,ICD10-F10-F19,327688
23131,2020,DINSG,ICD10B,ICD10-T15-T19,16343
23131,2021,DINSG,ICD10B,ICD10-P05-P08,85501
23131,2022,DINSG,ICD10B,ICD10-L60-L75,17651
23131,2022,DINSG,ICD10B,ICD10-Q38-Q45,6470
23131,2019,DINSG,ICD10B,ICD10-K90-K93,77792
23131,2018,DINSG,ICD10B,ICD10-P10-P15,1930
23131,2021,DINSG,ICD10B,ICD10-S40-S49,149095
23131,2022,DINSG,ICD10B,ICD10-L00-L08,110034
23131,2019,DINSG,ICD10B,ICD10-H15-H22,25418
23131,2016,DINSG,ICD10B,ICD10-I00-I02,427
23131,2017,DINSG,ICD10B,ICD10-K70-K77,89613
23131,2015,DINSG,ICD10B,ICD10-A70-A74,158
23131,2015,DINSG,ICD10B,ICD10-B85-B89,2904
23131,2016,DINSG,ICD10B,ICD10-C15-C26,324130
23131,2016,DINSG,ICD10B,ICD10-J90-J94,28212
23131,2016,DINSG,ICD10B,ICD10-S50-S59,146566
23131,2016,DINSG,ICD10B,ICD10-D00-D09,30300
23131,2016,DINSG,ICD10B,ICD10-N20-N23,132216
23131,2015,DINSG,ICD10B,ICD10-H65-H75,41370
23131,2021,DINSG,ICD10B,ICD10-O30-O48,303573
23131,2022,DINSG,ICD10B,ICD10-R90-R94,13265
23131,2018,DINSG,ICD10B,ICD10-T90-T98,32
23131,2022,DINSG,ICD10B,ICD10-C51-C58,68294
23131,2019,DINSG,ICD10B,ICD10-G20-G26,67725
23131,2023,DINSG,ICD10B,ICD10-J09-J18,373595
23131,2014,DINSG,ICD10B,ICD10-P80-P83,3684
23131,2020,DINSG,ICD10B,ICD10-M15-M19,376538
23131,2022,DINSG,ICD10B,ICD10-Q50-Q56,11743
23131,2015,DINSG,ICD10B,ICD10-I10-I15,280034
23131,2021,DINSG,ICD10B,ICD10-J80-J84,25939
23131,2014,DINSG,ICD10B,ICD10-T36-T50,28597
23131,2019,DINSG,ICD10B,ICD10-R00-R09,241137
23131,2018,DINSG,ICD10B,ICD10-N99-N99,9721
23131,2020,DINSG,ICD10B,ICD10-J85-J86,11592
23131,2019,DINSG,ICD10B,ICD10-D80-D90,12213
23131,2021,DINSG,ICD10B,ICD10-H40-H42,61762
23131,2019,DINSG,ICD10B,ICD10-E70-E90,196573
23131,2021,DINSG,ICD10B,ICD10-L40-L45,15186
23131,2023,DINSG,ICD10B,ICD10-L20-L30,28642
23131,2022,DINSG,ICD10B,ICD10-A65-A69,5049
23131,2015,DINSG,ICD10B,ICD10-F90-F98,29594
23131,2018,DINSG,ICD10B,ICD10-M70-M79,188620
23131,2021,DINSG,ICD10B,ICD10-H53-H54,6504
23131,2017,DINSG,ICD10B,ICD10-B35-B49,10209
23131,2017,DINSG,ICD10B,ICD10-J60-J70,38745
23131,2021,DINSG,ICD10B,ICD10-K50-K52,75321
23131,2018,DINSG,ICD10B,ICD10-R25-R29,55888
23131,2022,DINSG,ICD10B,ICD10-H49-H52,12259
23131,2019,DINSG,ICD10B,ICD10-O20-O29,111161
23131,2014,DINSG,ICD10B,ICD10-K55-K64,530969
23131,2023,DINSG,ICD10B,ICD10-D10-D36,218565
23131,2021,DINSG,ICD10B,ICD10-L10-L14,6096
23131,2018,DINSG,ICD10B,ICD10-O09-O09,-
23131,2014,DINSG,ICD10B,ICD10-C64-C68,131904
23131,2019,DINSG,ICD10B,ICD10-J90-J94,27762
23131,2016,DINSG,ICD10B,ICD10-A15-A19,8684
23131,2018,DINSG,ICD10B,ICD10-H49-H52,14646
23131,2022,DINSG,ICD10B,ICD10-H80-H83,58139
23131,2016,DINSG,ICD10B,ICD10-N00-N08,7605
23131,2014,DINSG,ICD10B,ICD10-K65-K67,25597
23131,2015,DINSG,ICD10B,ICD10-Q65-Q79,24254
23131,2017,DINSG,ICD10B,ICD10-B00-B09,38847
23131,2017,DINSG,ICD10B,ICD10-H25-H28,97386
23131,2019,DINSG,ICD10B,ICD10-G80-G83,18296
23131,2017,DINSG,ICD10B,ICD10-B95-B98,-
23131,2021,DINSG,ICD10B,ICD10-P75-P78,798
23131,2017,DINSG,ICD10B,ICD10-T36-T50,22758
23131,2022,DINSG,ICD10B,ICD10-T79-T79,4731
23131,2019,DINSG,ICD10B,ICD10-A75-A79,73
23131,2015,DINSG,ICD10B,ICD10-M05-M14,60311
23131,2022,DINSG,ICD10B,ICD10-D80-D90,10424
23131,2022,DINSG,ICD10B,ICD10-J00-J06,87598
23131,2023,DINSG,ICD10B,ICD10-Q80-Q89,5804
23131,2023,DINSG,ICD10B,ICD10-B85-B89,7235
23131,2020,DINSG,ICD10B,ICD10-H90-H95,21565
23131,2021,DINSG,ICD10B,ICD10-M20-M25,167503
23131,2020,DINSG,ICD10B,ICD10-Z00-Z13,47981
23131,2018,DINSG,ICD10B,ICD10-F99-F99,148
23131,2022,DINSG,ICD10B,ICD10-P20-P29,37936
23131,2018,DINSG,ICD10B,ICD10-O30-O48,305938
23131,2016,DINSG,ICD10B,ICD10-Q60-Q64,7926
23131,2019,DINSG,ICD10B,ICD10-U60-U61,-
23131,2021,DINSG,ICD10B,ICD10-M86-M90,24564
23131,2014,DINSG,ICD10B,ICD10-R20-R23,30552
23131,2017,DINSG,ICD10B,ICD10-Q20-Q28,23726
23131,2019,DINSG,ICD10B,ICD10-D70-D77,9105
23131,2023,DINSG,ICD10B,ICD10-S10-S19,24755
23131,2023,DINSG,ICD10B,ICD10-K35-K38,92443
23131,2018,DINSG,ICD10B,ICD10-J20-J22,150574
23131,2018,DINSG,ICD10B,ICD10-S00-S09,421206
23131,2016,DINSG,ICD10B,ICD10-I20-I25,659907
23131,2015,DINSG,ICD10B,ICD10-M30-M36,44263
23131,2023,DINSG,ICD10B,ICD10-J40-J47,251814
23131,2020,DINSG,ICD10B,ICD10-R80-R82,393
23131,2019,DINSG,ICD10B,ICD10-C30-C39,218634
23131,2021,DINSG,ICD10B,ICD10-M95-M99,12263
23131,2023,DINSG,ICD10B,ICD10-H10-H13,3636
23131,2014,DINSG,ICD10B,ICD10-S80-S89,221897
23131,2014,DINSG,ICD10B,ICD10-E00-E07,98166
23131,2015,DINSG,ICD10B,ICD10-H30-H36,72418
23131,2015,DINSG,ICD10B,ICD10-O60-O75,346136
23131,2021,DINSG,ICD10B,ICD10-Z40-Z54,53666
23131,2017,DINSG,ICD10B,ICD10-R83-R89,1350
23131,2016,DINSG,ICD10B,ICD10-F50-F59,16112
23131,2023,DINSG,ICD10B,ICD10-T00-T07,541
23131,2014,DINSG,ICD10B,ICD10-T20-T32,17282
23131,2014,DINSG,ICD10B,ICD10-O20-O29,110779
23131,2015,DINSG,ICD10B,ICD10-U50-U52,41
23131,2016,DINSG,ICD10B,ICD10-I95-I99,46336
23131,2019,DINSG,ICD10B,ICD10-G90-G99,41408
23131,2015,DINSG,ICD10B,ICD10-O00-O08,46079
23131,2014,DINSG,ICD10B,ICD10-B50-B64,2918
23131,2022,DINSG,ICD10B,ICD10-L80-L99,43242
23131,2017,DINSG,ICD10B,ICD10-C50-C50,130694
23131,2022,DINSG,ICD10B,ICD10-E40-E46,1345
23131,2015,DINSG,ICD10B,UNBEKANNT,1044
23131,2020,DINSG,ICD10B,ICD10-T00-T07,392
23131,2021,DINSG,ICD10B,ICD10-Q00-Q07,3144
23131,2017,DINSG,ICD10B,ICD10-E10-E14,205276
23131,2019,DINSG,ICD10B,ICD10-A90-A99,1740
23131,2019,DINSG,ICD10B,ICD10-C64-C68,137744
23131,2023,DINSG,ICD10B,ICD10-B65-B83,1108
23131,2020,DINSG,ICD10B,ICD10-C60-C63,98144
23131,2022,DINSG,ICD10B,ICD10-O80-O84,162084
23131,2017,DINSG,ICD10B,ICD10-S60-S69,59777
23131,2018,DINSG,ICD10B,ICD10-Z55-Z65,66
23131,2014,DINSG,ICD10B,ICD10-R30-R39,36509
23131,2018,DINSG,ICD10B,ICD10-F30-F39,289210
23131,2022,DINSG,ICD10B,ICD10-P80-P83,4078
23131,2016,DINSG,ICD10B,ICD10-B90-B94,2
23131,2019,DINSG,ICD10B,ICD10-M91-M94,17327
23131,2016,DINSG,ICD10B,ICD10-A90-A99,522
23131,2014,DINSG,ICD10B,ICD10-O85-O92,13308
23131,2018,DINSG,ICD10B,ICD10-S70-S79,226087
23131,2021,DINSG,ICD10B,ICD10-B99-B99,31759
23131,2015,DINSG,ICD10B,ICD10-O94-O99,42101
23131,2020,DINSG,ICD10B,ICD10-P50-P61,20436
23131,2022,DINSG,ICD10B,ICD10-T66-T78,35530
23131,2018,DINSG,ICD10B,ICD10-H43-H45,10756
23131,2022,DINSG,ICD10B,ICD10-I26-I28,68796
23131,2023,DINSG,ICD10B,ICD10-Q30-Q34,1887
23131,2017,DINSG,ICD10B,ICD10-E20-E35,14606
23131,2018,DINSG,ICD10B,ICD10-O94-O99,40806
23131,2018,DINSG,ICD10B,ICD10-T20-T32,18850
23131,2022,DINSG,ICD10B,ICD10-K00-K14,62783
23131,2018,DINSG,ICD10B,ICD10-R50-R69,264370
23131,2018,DINSG,ICD10B,ICD10-U00-U49,-
23131,2017,DINSG,ICD10B,ICD10-G30-G32,25069
23131,2021,DINSG,ICD10B,ICD10-F00-F09,83705
23131,2020,DINSG,ICD10B,ICD10-B99-B99,32690
23131,2020,DINSG,ICD10B,ICD10-S30-S39,136579
23131,2023,DINSG,ICD10B,ICD10-D37-D48,89909
23131,2023,DINSG,ICD10B,ICD10-A70-A74,70
23131,2017,DINSG,ICD10B,ICD10-Z30-Z39,558045
23131,2014,DINSG,ICD10B,ICD10-L60-L75,23281
23131,2021,DINSG,ICD10B,ICD10-G40-G47,343136
23131,2021,DINSG,ICD10B,ICD10-K40-K46,234913
23131,2022,DINSG,ICD10B,ICD10-K80-K87,337684
23131,2017,DINSG,ICD10B,ICD10-B90-B94,41
23131,2017,DINSG,ICD10B,ICD10-H55-H59,2185
23131,2016,DINSG,ICD10B,ICD10-E50-E64,3659
23131,2016,DINSG,ICD10B,ICD10-T33-T35,171
23131,2022,DINSG,ICD10B,ICD10-L55-L59,2794
23131,2016,DINSG,ICD10B,ICD10-U80-U85,-
23131,2022,DINSG,ICD10B,ICD10-I60-I69,334053
23131,2017,DINSG,ICD10B,ICD10-B20-B24,933
23131,2014,DINSG,ICD10B,ICD10-E20-E35,13481
23131,2014,DINSG,ICD10B,ICD10-R25-R29,44060
23131,2023,DINSG,ICD10B,ICD10-O10-O16,25005
23131,2015,DINSG,ICD10B,ICD10-C45-C49,27051
23131,2016,DINSG,ICD10B,ICD10-N10-N16,180103
23131,2019,DINSG,ICD10B,ICD10-B50-B64,1597
23131,2019,DINSG,ICD10B,ICD10-T20-T32,18866
23131,2018,DINSG,ICD10B,ICD10-G70-G73,10711
23131,2018,DINSG,ICD10B,ICD10-M60-M63,17516
23131,2014,DINSG,ICD10B,ICD10-S00-S09,395560
23131,2016,DINSG,ICD10B,ICD10-Q10-Q18,9470
23131,2021,DINSG,ICD10B,ICD10-M65-M68,20342
23131,2014,DINSG,ICD10B,ICD10-T80-T88,297124
23131,2019,DINSG,ICD10B,ICD10-Q38-Q45,7300
23131,2017,DINSG,ICD10B,ICD10-I80-I89,151802
23131,2020,DINSG,ICD10B,UNBEKANNT,143
23131,2023,DINSG,ICD10B,ICD10-F90-F98,23977
23131,2023,DINSG,ICD10B,ICD10-B15-B19,3461
23131,2018,DINSG,ICD10B,ICD10-Z40-Z54,57253
23131,2014,DINSG,ICD10B,ICD10-G70-G73,9651
23131,2014,DINSG,ICD10B,ICD10-K70-K77,87509
23131,2019,DINSG,ICD10B,ICD10-Q35-Q37,4058
23131,2017,DINSG,ICD10B,ICD10-Z00-Z13,62128
23131,2015,DINSG,ICD10B,ICD10-Z20-Z29,4255
23131,2015,DINSG,ICD10B,ICD10-A75-A79,114
23131,2020,DINSG,ICD10B,ICD10-R47-R49,3737
23131,2016,DINSG,ICD10B,ICD10-O00-O08,47661
23131,2021,DINSG,ICD10B,ICD10-T80-T88,241069
23131,2019,DINSG,ICD10B,ICD10-A20-A28,1055
23131,2017,DINSG,ICD10B,ICD10-L50-L54,13646
23131,2017,DINSG,ICD10B,ICD10-T51-T65,17444
23131,2015,DINSG,ICD10B,ICD10-E70-E90,171467
23131,2022,DINSG,ICD10B,ICD10-C64-C68,133674
23131,2023,DINSG,ICD10B,ICD10-S90-S99,26710
23131,2015,DINSG,ICD10B,ICD10-I60-I69,366862
23131,2022,DINSG,ICD10B,ICD10-S80-S89,206182
23131,2022,DINSG,ICD10B,ICD10-C45-C49,23929
23131,2020,DINSG,ICD10B,ICD10-I00-I02,347
23131,2015,DINSG,ICD10B,ICD10-J40-J47,296246
23131,2020,DINSG,ICD10B,ICD10-L10-L14,5614
